municipality_code,municipality_name,period,population_estimated
4120655,Quarto Centenário - PR,2024,4170.0
4120705,Quatiguá - PR,2024,8357.0
4120804,Quatro Barras - PR,2024,25109.0
4120853,Quatro Pontes - PR,2024,4636.0
4120903,Quedas do Iguaçu - PR,2024,31405.0
4121000,Querência do Norte - PR,2024,10693.0
4121109,Quinta do Sol - PR,2024,5060.0
4121208,Quitandinha - PR,2024,18823.0
4121257,Ramilândia - PR,2024,4293.0
4121307,Rancho Alegre - PR,2024,3501.0
4121356,Rancho Alegre D'Oeste - PR,2024,2638.0
4121406,Realeza - PR,2024,19903.0
4121505,Rebouças - PR,2024,14754.0
4121604,Renascença - PR,2024,6946.0
4121703,Reserva - PR,2024,24851.0
4121752,Reserva do Iguaçu - PR,2024,6543.0
4121802,Ribeirão Claro - PR,2024,12770.0
4121901,Ribeirão do Pinhal - PR,2024,13180.0
4122008,Rio Azul - PR,2024,14214.0
4122107,Rio Bom - PR,2024,3223.0
4122156,Rio Bonito do Iguaçu - PR,2024,14234.0
4122172,Rio Branco do Ivaí - PR,2024,3850.0
4122206,Rio Branco do Sul - PR,2024,39307.0
4122305,Rio Negro - PR,2024,31992.0
4122404,Rolândia - PR,2024,74935.0
4122503,Roncador - PR,2024,11371.0
4122602,Rondon - PR,2024,9240.0
4122651,Rosário do Ivaí - PR,2024,5491.0
4122701,Sabáudia - PR,2024,9320.0
4122800,Salgado Filho - PR,2024,4097.0
4122909,Salto do Itararé - PR,2024,5267.0
4123006,Salto do Lontra - PR,2024,15636.0
4123105,Santa Amélia - PR,2024,3386.0
4123204,Santa Cecília do Pavão - PR,2024,3375.0
4123303,Santa Cruz de Monte Castelo - PR,2024,8806.0
4123402,Santa Fé - PR,2024,11669.0
4123501,Santa Helena - PR,2024,26341.0
4123600,Santa Inês - PR,2024,1760.0
4123709,Santa Isabel do Ivaí - PR,2024,9059.0
4123808,Santa Izabel do Oeste - PR,2024,14385.0
4123824,Santa Lúcia - PR,2024,3657.0
4123857,Santa Maria do Oeste - PR,2024,9985.0
4123907,Santa Mariana - PR,2024,11034.0
4123956,Santa Mônica - PR,2024,3373.0
4124004,Santana do Itararé - PR,2024,5628.0
4124020,Santa Tereza do Oeste - PR,2024,13749.0
4124053,Santa Terezinha de Itaipu - PR,2024,25055.0
4124103,Santo Antônio da Platina - PR,2024,45534.0
4124202,Santo Antônio do Caiuá - PR,2024,2496.0
4124301,Santo Antônio do Paraíso - PR,2024,2116.0
4124400,Santo Antônio do Sudoeste - PR,2024,24644.0
4124509,Santo Inácio - PR,2024,6397.0
4124608,São Carlos do Ivaí - PR,2024,6712.0
4124707,São Jerônimo da Serra - PR,2024,10913.0
4124806,São João - PR,2024,12230.0
4124905,São João do Caiuá - PR,2024,5620.0
4125001,São João do Ivaí - PR,2024,10700.0
4125100,São João do Triunfo - PR,2024,13923.0
4125209,São Jorge d'Oeste - PR,2024,9550.0
4125308,São Jorge do Ivaí - PR,2024,5193.0
4125357,São Jorge do Patrocínio - PR,2024,6659.0
4125407,São José da Boa Vista - PR,2024,6060.0
4125456,São José das Palmeiras - PR,2024,4030.0
4125506,São José dos Pinhais - PR,2024,345644.0
4125555,São Manoel do Paraná - PR,2024,2173.0
4125605,São Mateus do Sul - PR,2024,43413.0
4125704,São Miguel do Iguaçu - PR,2024,30198.0
4125753,São Pedro do Iguaçu - PR,2024,5769.0
4125803,São Pedro do Ivaí - PR,2024,8611.0
4125902,São Pedro do Paraná - PR,2024,2722.0
4126009,São Sebastião da Amoreira - PR,2024,8100.0
4126108,São Tomé - PR,2024,5290.0
4126207,Sapopema - PR,2024,6784.0
4126256,Sarandi - PR,2024,125785.0
4126272,Saudade do Iguaçu - PR,2024,6342.0
4126306,Sengés - PR,2024,17344.0
4126355,Serranópolis do Iguaçu - PR,2024,5138.0
4126405,Sertaneja - PR,2024,5667.0
4126504,Sertanópolis - PR,2024,16183.0
4126603,Siqueira Campos - PR,2024,23712.0
4126652,Sulina - PR,2024,3495.0
4126678,Tamarana - PR,2024,10645.0
4126702,Tamboara - PR,2024,4979.0
4126801,Tapejara - PR,2024,16255.0
4126900,Tapira - PR,2024,5813.0
4127007,Teixeira Soares - PR,2024,9581.0
4127106,Telêmaco Borba - PR,2024,77182.0
4127205,Terra Boa - PR,2024,18048.0
4127304,Terra Rica - PR,2024,14989.0
4127403,Terra Roxa - PR,2024,18548.0
4127502,Tibagi - PR,2024,20304.0
4127601,Tijucas do Sul - PR,2024,18279.0
4127700,Toledo - PR,2024,158620.0
4127809,Tomazina - PR,2024,8495.0
4127858,Três Barras do Paraná - PR,2024,11197.0
4127882,Tunas do Paraná - PR,2024,6302.0
4127908,Tuneiras do Oeste - PR,2024,8095.0
4127957,Tupãssi - PR,2024,8204.0
4127965,Turvo - PR,2024,14443.0
4128005,Ubiratã - PR,2024,25517.0
4128104,Umuarama - PR,2024,121972.0
4128203,União da Vitória - PR,2024,56397.0
4128302,Uniflor - PR,2024,2121.0
4128401,Uraí - PR,2024,10407.0
4128500,Wenceslau Braz - PR,2024,19430.0
4128534,Ventania - PR,2024,9779.0
4128559,Vera Cruz do Oeste - PR,2024,8227.0
4128609,Verê - PR,2024,8051.0
4128625,Alto Paraíso - PR,2024,3077.0
4128633,Doutor Ulysses - PR,2024,5773.0
4128658,Virmond - PR,2024,3842.0
4128708,Vitorino - PR,2024,10280.0
4128807,Xambrê - PR,2024,5851.0
4200051,Abdon Batista - SC,2024,2633.0
4200101,Abelardo Luz - SC,2024,17736.0
4200200,Agrolândia - SC,2024,11491.0
4200309,Agronômica - SC,2024,6394.0
4200408,Água Doce - SC,2024,6625.0
4200507,Águas de Chapecó - SC,2024,6128.0
4200556,Águas Frias - SC,2024,2963.0
4200606,Águas Mornas - SC,2024,7082.0
4200705,Alfredo Wagner - SC,2024,10862.0
4200754,Alto Bela Vista - SC,2024,1860.0
4200804,Anchieta - SC,2024,5984.0
4200903,Angelina - SC,2024,5472.0
4201000,Anita Garibaldi - SC,2024,8367.0
4201109,Anitápolis - SC,2024,3726.0
4201208,Antônio Carlos - SC,2024,12118.0
4201257,Apiúna - SC,2024,10020.0
4201273,Arabutã - SC,2024,4487.0
4201307,Araquari - SC,2024,50178.0
4201406,Araranguá - SC,2024,75597.0
4201505,Armazém - SC,2024,9188.0
4201604,Arroio Trinta - SC,2024,3628.0
4201653,Arvoredo - SC,2024,2600.0
4201703,Ascurra - SC,2024,8635.0
4201802,Atalanta - SC,2024,3270.0
4201901,Aurora - SC,2024,7127.0
4201950,Balneário Arroio do Silva - SC,2024,17215.0
4202008,Balneário Camboriú - SC,2024,148758.0
4202057,Balneário Barra do Sul - SC,2024,16360.0
4202073,Balneário Gaivota - SC,2024,17306.0
4202081,Bandeirante - SC,2024,3243.0
4202099,Barra Bonita - SC,2024,1662.0
4202107,Barra Velha - SC,2024,50730.0
4202131,Bela Vista do Toldo - SC,2024,5950.0
4202156,Belmonte - SC,2024,2709.0
4202206,Benedito Novo - SC,2024,10738.0
4202305,Biguaçu - SC,2024,82028.0
4202404,Blumenau - SC,2024,380597.0
4202438,Bocaina do Sul - SC,2024,3618.0
4202453,Bombinhas - SC,2024,27732.0
4202503,Bom Jardim da Serra - SC,2024,4028.0
4202537,Bom Jesus - SC,2024,2872.0
4202578,Bom Jesus do Oeste - SC,2024,2234.0
4202602,Bom Retiro - SC,2024,8468.0
4202701,Botuverá - SC,2024,5623.0
4202800,Braço do Norte - SC,2024,35534.0
4202859,Braço do Trombudo - SC,2024,4203.0
4202875,Brunópolis - SC,2024,2466.0
4202909,Brusque - SC,2024,151949.0
4203006,Caçador - SC,2024,75998.0
4203105,Caibi - SC,2024,6431.0
4203154,Calmon - SC,2024,3513.0
4203204,Camboriú - SC,2024,113525.0
4203253,Capão Alto - SC,2024,2647.0
4203303,Campo Alegre - SC,2024,12815.0
4203402,Campo Belo do Sul - SC,2024,7342.0
4203501,Campo Erê - SC,2024,9838.0
4203600,Campos Novos - SC,2024,38656.0
4203709,Canelinha - SC,2024,13413.0
4203808,Canoinhas - SC,2024,56721.0
4203907,Capinzal - SC,2024,24176.0
4203956,Capivari de Baixo - SC,2024,24799.0
4204004,Catanduvas - SC,2024,10938.0
4204103,Caxambu do Sul - SC,2024,4732.0
4204152,Celso Ramos - SC,2024,2860.0
4204178,Cerro Negro - SC,2024,3326.0
4204194,Chapadão do Lageado - SC,2024,3036.0
4204202,Chapecó - SC,2024,275959.0
4204251,Cocal do Sul - SC,2024,17912.0
4204301,Concórdia - SC,2024,85982.0
4204350,Cordilheira Alta - SC,2024,5099.0
4204400,Coronel Freitas - SC,2024,10583.0
4204459,Coronel Martins - SC,2024,2028.0
4204509,Corupá - SC,2024,15781.0
4204558,Correia Pinto - SC,2024,16163.0
4204608,Criciúma - SC,2024,225281.0
4204707,Cunha Porã - SC,2024,11208.0
4204756,Cunhataí - SC,2024,2018.0
4204806,Curitibanos - SC,2024,41512.0
4204905,Descanso - SC,2024,8660.0
4205001,Dionísio Cerqueira - SC,2024,15294.0
4205100,Dona Emma - SC,2024,4388.0
4205159,Doutor Pedrinho - SC,2024,3719.0
4205175,Entre Rios - SC,2024,3525.0
4205191,Ermo - SC,2024,2349.0
4205209,Erval Velho - SC,2024,5081.0
4205308,Faxinal dos Guedes - SC,2024,11486.0
4205357,Flor do Sertão - SC,2024,1850.0
4205407,Florianópolis - SC,2024,576361.0
4205431,Formosa do Sul - SC,2024,2743.0
4205456,Forquilhinha - SC,2024,33929.0
4205506,Fraiburgo - SC,2024,34148.0
4205555,Frei Rogério - SC,2024,2442.0
4205605,Galvão - SC,2024,3200.0
4205704,Garopaba - SC,2024,32962.0
4205803,Garuva - SC,2024,19554.0
4205902,Gaspar - SC,2024,76982.0
4206009,Governador Celso Ramos - SC,2024,17920.0
4206108,Grão-Pará - SC,2024,6397.0
4206207,Gravatal - SC,2024,12989.0
4206306,Guabiruba - SC,2024,26082.0
4206405,Guaraciaba - SC,2024,11040.0
4206504,Guaramirim - SC,2024,49941.0
4206603,Guarujá do Sul - SC,2024,4899.0
4206652,Guatambú - SC,2024,9267.0
4206702,Herval d'Oeste - SC,2024,22173.0
4206751,Ibiam - SC,2024,2055.0
4206801,Ibicaré - SC,2024,3304.0
4206900,Ibirama - SC,2024,20663.0
4207007,Içara - SC,2024,62455.0
4207106,Ilhota - SC,2024,18197.0
4207205,Imaruí - SC,2024,12127.0
4207304,Imbituba - SC,2024,56107.0
4207403,Imbuia - SC,2024,6139.0
4207502,Indaial - SC,2024,76333.0
4207577,Iomerê - SC,2024,2953.0
4207601,Ipira - SC,2024,4635.0
4207650,Iporã do Oeste - SC,2024,9672.0
4207684,Ipuaçu - SC,2024,8046.0
4207700,Ipumirim - SC,2024,8065.0
4207759,Iraceminha - SC,2024,4005.0
4207809,Irani - SC,2024,10497.0
4207858,Irati - SC,2024,2100.0
4207908,Irineópolis - SC,2024,10437.0
4208005,Itá - SC,2024,7310.0
4208104,Itaiópolis - SC,2024,22741.0
4208203,Itajaí - SC,2024,287289.0
4208302,Itapema - SC,2024,83330.0
4208401,Itapiranga - SC,2024,17149.0
4208450,Itapoá - SC,2024,34546.0
4208500,Ituporanga - SC,2024,28042.0
4208609,Jaborá - SC,2024,4435.0
4208708,Jacinto Machado - SC,2024,10813.0
4208807,Jaguaruna - SC,2024,21284.0
4208906,Jaraguá do Sul - SC,2024,195753.0
4208955,Jardinópolis - SC,2024,1808.0
4209003,Joaçaba - SC,2024,31509.0
4209102,Joinville - SC,2024,654888.0
4209151,José Boiteux - SC,2024,6307.0
4209177,Jupiá - SC,2024,2675.0
4209201,Lacerdópolis - SC,2024,2296.0
4209300,Lages - SC,2024,171609.0
4209409,Laguna - SC,2024,43992.0
4209458,Lajeado Grande - SC,2024,1771.0
4209508,Laurentino - SC,2024,8427.0
4209607,Lauro Müller - SC,2024,14622.0
4209706,Lebon Régis - SC,2024,11605.0
4209805,Leoberto Leal - SC,2024,3381.0
4209854,Lindóia do Sul - SC,2024,4611.0
4209904,Lontras - SC,2024,13586.0
4210001,Luiz Alves - SC,2024,12126.0
4210035,Luzerna - SC,2024,5931.0
4210050,Macieira - SC,2024,1800.0
4210100,Mafra - SC,2024,57023.0
4210209,Major Gercino - SC,2024,3258.0
4210308,Major Vieira - SC,2024,7545.0
4210407,Maracajá - SC,2024,8213.0
4210506,Maravilha - SC,2024,30155.0
4210555,Marema - SC,2024,2219.0
4210605,Massaranduba - SC,2024,17897.0
4210704,Matos Costa - SC,2024,2795.0
4210803,Meleiro - SC,2024,7127.0
4210852,Mirim Doce - SC,2024,2554.0
4210902,Modelo - SC,2024,4156.0
4211009,Mondaí - SC,2024,10216.0
4211058,Monte Carlo - SC,2024,9235.0
4211108,Monte Castelo - SC,2024,7787.0
4211207,Morro da Fumaça - SC,2024,19265.0
4211256,Morro Grande - SC,2024,3085.0
4211306,Navegantes - SC,2024,93619.0
4211405,Nova Erechim - SC,2024,5408.0
4211454,Nova Itaberaba - SC,2024,4648.0
4211504,Nova Trento - SC,2024,14252.0
4211603,Nova Veneza - SC,2024,13968.0
4211652,Novo Horizonte - SC,2024,2670.0
4211702,Orleans - SC,2024,24474.0
4211751,Otacílio Costa - SC,2024,17780.0
4211801,Ouro - SC,2024,7091.0
4211850,Ouro Verde - SC,2024,2203.0
4211876,Paial - SC,2024,1992.0
4211892,Painel - SC,2024,2228.0
4211900,Palhoça - SC,2024,245477.0
4212007,Palma Sola - SC,2024,7709.0
4212056,Palmeira - SC,2024,2640.0
4212106,Palmitos - SC,2024,15812.0
4212205,Papanduva - SC,2024,19667.0
4212239,Paraíso - SC,2024,4376.0
4212254,Passo de Torres - SC,2024,14284.0
4212270,Passos Maia - SC,2024,4032.0
4212304,Paulo Lopes - SC,2024,9661.0
4212403,Pedras Grandes - SC,2024,4343.0
4212502,Penha - SC,2024,36124.0
4212601,Peritiba - SC,2024,3039.0
4212650,Pescaria Brava - SC,2024,10531.0
4212700,Petrolândia - SC,2024,6942.0
4212809,Balneário Piçarras - SC,2024,29725.0
4212908,Pinhalzinho - SC,2024,23379.0
4213005,Pinheiro Preto - SC,2024,3598.0
4213104,Piratuba - SC,2024,6053.0
4213153,Planalto Alegre - SC,2024,3053.0
4213203,Pomerode - SC,2024,36392.0
4213302,Ponte Alta - SC,2024,4430.0
4213351,Ponte Alta do Norte - SC,2024,3249.0
4213401,Ponte Serrada - SC,2024,10764.0
4213500,Porto Belo - SC,2024,30590.0
4213609,Porto União - SC,2024,33727.0
4213708,Pouso Redondo - SC,2024,17836.0
4213807,Praia Grande - SC,2024,8602.0
4213906,Presidente Castello Branco - SC,2024,1711.0
4214003,Presidente Getúlio - SC,2024,21293.0
4214102,Presidente Nereu - SC,2024,2345.0
4214151,Princesa - SC,2024,3054.0
4214201,Quilombo - SC,2024,11359.0
4214300,Rancho Queimado - SC,2024,3435.0
4214409,Rio das Antas - SC,2024,6386.0
4214508,Rio do Campo - SC,2024,6613.0
4214607,Rio do Oeste - SC,2024,8008.0
4214706,Rio dos Cedros - SC,2024,11163.0
4214805,Rio do Sul - SC,2024,76390.0
4214904,Rio Fortuna - SC,2024,5006.0
4215000,Rio Negrinho - SC,2024,40168.0
4215059,Rio Rufino - SC,2024,2432.0
4215075,Riqueza - SC,2024,4835.0
4215109,Rodeio - SC,2024,13321.0
4215208,Romelândia - SC,2024,4757.0
4215307,Salete - SC,2024,7643.0
4215356,Saltinho - SC,2024,3633.0
4215406,Salto Veloso - SC,2024,4486.0
4215455,Sangão - SC,2024,13567.0
4215505,Santa Cecília - SC,2024,15764.0
4215554,Santa Helena - SC,2024,2473.0
4215604,Santa Rosa de Lima - SC,2024,2128.0
4215653,Santa Rosa do Sul - SC,2024,10288.0
4215679,Santa Terezinha - SC,2024,8077.0
4215687,Santa Terezinha do Progresso - SC,2024,2562.0
4215695,Santiago do Sul - SC,2024,1714.0
4215703,Santo Amaro da Imperatriz - SC,2024,29392.0
4215752,São Bernardino - SC,2024,2719.0
4215802,São Bento do Sul - SC,2024,86851.0
4215901,São Bonifácio - SC,2024,2986.0
4216008,São Carlos - SC,2024,10460.0
4216057,São Cristóvão do Sul - SC,2024,6389.0
4216107,São Domingos - SC,2024,9356.0
4216206,São Francisco do Sul - SC,2024,55784.0
4216255,São João do Oeste - SC,2024,6446.0
4216305,São João Batista - SC,2024,34733.0
4216354,São João do Itaperiú - SC,2024,4732.0
4216404,São João do Sul - SC,2024,9126.0
4216503,São Joaquim - SC,2024,26852.0
4216602,São José - SC,2024,289949.0
4216701,São José do Cedro - SC,2024,14491.0
4216800,São José do Cerrito - SC,2024,8755.0
4216909,São Lourenço do Oeste - SC,2024,25770.0
4217006,São Ludgero - SC,2024,14211.0
4217105,São Martinho - SC,2024,3501.0
4217154,São Miguel da Boa Vista - SC,2024,1788.0
4217204,São Miguel do Oeste - SC,2024,46969.0
4217253,São Pedro de Alcântara - SC,2024,6076.0
4217303,Saudades - SC,2024,10680.0
4217402,Schroeder - SC,2024,21273.0
4217501,Seara - SC,2024,19241.0
4217550,Serra Alta - SC,2024,3367.0
4217600,Siderópolis - SC,2024,14087.0
4217709,Sombrio - SC,2024,31397.0
4217758,Sul Brasil - SC,2024,2894.0
4217808,Taió - SC,2024,18808.0
4217907,Tangará - SC,2024,8189.0
4217956,Tigrinhos - SC,2024,2480.0
4218004,Tijucas - SC,2024,56674.0
4218103,Timbé do Sul - SC,2024,5495.0
4218202,Timbó - SC,2024,48903.0
4218251,Timbó Grande - SC,2024,7503.0
4218301,Três Barras - SC,2024,20373.0
4218350,Treviso - SC,2024,3895.0
4218400,Treze de Maio - SC,2024,7585.0
4218509,Treze Tílias - SC,2024,9308.0
4218608,Trombudo Central - SC,2024,7532.0
4218707,Tubarão - SC,2024,115495.0
4218756,Tunápolis - SC,2024,5054.0
4218806,Turvo - SC,2024,13492.0
4218855,União do Oeste - SC,2024,2801.0
4218905,Urubici - SC,2024,11048.0
4218954,Urupema - SC,2024,2735.0
4219002,Urussanga - SC,2024,21395.0
4219101,Vargeão - SC,2024,3716.0
4219150,Vargem - SC,2024,2632.0
4219176,Vargem Bonita - SC,2024,4615.0
4219200,Vidal Ramos - SC,2024,6275.0
4219309,Videira - SC,2024,58299.0
4219358,Vitor Meireles - SC,2024,5492.0
4219408,Witmarsum - SC,2024,4451.0
4219507,Xanxerê - SC,2024,54194.0
4219606,Xavantina - SC,2024,3627.0
4219705,Xaxim - SC,2024,33902.0
4219853,Zortéa - SC,2024,4170.0
4220000,Balneário Rincão - SC,2024,17226.0
4300034,Aceguá - RS,2024,4253.0
4300059,Água Santa - RS,2024,4000.0
4300109,Agudo - RS,2024,16346.0
4300208,Ajuricaba - RS,2024,6848.0
4300307,Alecrim - RS,2024,6228.0
4300406,Alegrete - RS,2024,74329.0
4300455,Alegria - RS,2024,3711.0
4300471,Almirante Tamandaré do Sul - RS,2024,2008.0
4300505,Alpestre - RS,2024,7243.0
4300554,Alto Alegre - RS,2024,1837.0
4300570,Alto Feliz - RS,2024,3143.0
4300604,Alvorada - RS,2024,194116.0
4300638,Amaral Ferrador - RS,2024,5394.0
4300646,Ametista do Sul - RS,2024,7822.0
4300661,André da Rocha - RS,2024,1157.0
4300703,Anta Gorda - RS,2024,6080.0
4300802,Antônio Prado - RS,2024,13328.0
4300851,Arambaré - RS,2024,4211.0
4300877,Araricá - RS,2024,8794.0
4300901,Aratiba - RS,2024,6618.0
4301008,Arroio do Meio - RS,2024,22490.0
4301057,Arroio do Sal - RS,2024,11384.0
4301073,Arroio do Padre - RS,2024,2651.0
4301107,Arroio dos Ratos - RS,2024,14923.0
4301206,Arroio do Tigre - RS,2024,12296.0
4301305,Arroio Grande - RS,2024,17887.0
4301404,Arvorezinha - RS,2024,10545.0
4301503,Augusto Pestana - RS,2024,7302.0
4301552,Áurea - RS,2024,3460.0
4301602,Bagé - RS,2024,121900.0
4301636,Balneário Pinhal - RS,2024,15371.0
4301651,Barão - RS,2024,6489.0
4301701,Barão de Cotegipe - RS,2024,7313.0
4301750,Barão do Triunfo - RS,2024,5983.0
4301800,Barracão - RS,2024,4920.0
4301859,Barra do Guarita - RS,2024,3230.0
4301875,Barra do Quaraí - RS,2024,4337.0
4301909,Barra do Ribeiro - RS,2024,12475.0
4301925,Barra do Rio Azul - RS,2024,1724.0
4301958,Barra Funda - RS,2024,2555.0
4302006,Barros Cassal - RS,2024,9442.0
4302055,Benjamin Constant do Sul - RS,2024,2120.0
4302105,Bento Gonçalves - RS,2024,127775.0
4302154,Boa Vista das Missões - RS,2024,1969.0
4302204,Boa Vista do Buricá - RS,2024,7125.0
4302220,Boa Vista do Cadeado - RS,2024,2271.0
4302238,Boa Vista do Incra - RS,2024,2315.0
4302253,Boa Vista do Sul - RS,2024,2815.0
4302303,Bom Jesus - RS,2024,11431.0
4302352,Bom Princípio - RS,2024,13650.0
4302378,Bom Progresso - RS,2024,2134.0
4302402,Bom Retiro do Sul - RS,2024,12578.0
4302451,Boqueirão do Leão - RS,2024,6215.0
4302501,Bossoroca - RS,2024,5988.0
4302584,Bozano - RS,2024,2195.0
4302600,Braga - RS,2024,3326.0
4302659,Brochier - RS,2024,5079.0
4302709,Butiá - RS,2024,19433.0
4302808,Caçapava do Sul - RS,2024,33508.0
4302907,Cacequi - RS,2024,11324.0
4303004,Cachoeira do Sul - RS,2024,82250.0
4303103,Cachoeirinha - RS,2024,141303.0
4303202,Cacique Doble - RS,2024,4694.0
4303301,Caibaté - RS,2024,4797.0
4303400,Caiçara - RS,2024,4933.0
4303509,Camaquã - RS,2024,63959.0
4303558,Camargo - RS,2024,3056.0
4303608,Cambará do Sul - RS,2024,6492.0
4303673,Campestre da Serra - RS,2024,3311.0
4303707,Campina das Missões - RS,2024,6001.0
4303806,Campinas do Sul - RS,2024,5390.0
4303905,Campo Bom - RS,2024,64704.0
4304002,Campo Novo - RS,2024,5068.0
4304101,Campos Borges - RS,2024,3693.0
4304200,Candelária - RS,2024,29783.0
4304309,Cândido Godói - RS,2024,6421.0
4304358,Candiota - RS,2024,10992.0
4304408,Canela - RS,2024,50613.0
4304507,Canguçu - RS,2024,50998.0
4304606,Canoas - RS,2024,359554.0
4304614,Canudos do Vale - RS,2024,1687.0
4304622,Capão Bonito do Sul - RS,2024,1769.0
4304630,Capão da Canoa - RS,2024,66012.0
4304655,Capão do Cipó - RS,2024,3186.0
4304663,Capão do Leão - RS,2024,27389.0
4304671,Capivari do Sul - RS,2024,4079.0
4304689,Capela de Santana - RS,2024,11416.0
4304697,Capitão - RS,2024,2991.0
4304705,Carazinho - RS,2024,63638.0
4304713,Caraá - RS,2024,7553.0
4304804,Carlos Barbosa - RS,2024,31528.0
4304853,Carlos Gomes - RS,2024,1387.0
4304903,Casca - RS,2024,9689.0
4304952,Caseiros - RS,2024,3064.0
4305009,Catuípe - RS,2024,8840.0
4305108,Caxias do Sul - RS,2024,479256.0
4305116,Centenário - RS,2024,2779.0
4305124,Cerrito - RS,2024,5915.0
4305132,Cerro Branco - RS,2024,3865.0
4305157,Cerro Grande - RS,2024,2429.0
4305173,Cerro Grande do Sul - RS,2024,9343.0
4305207,Cerro Largo - RS,2024,14009.0
4305306,Chapada - RS,2024,9748.0
4305355,Charqueadas - RS,2024,36109.0
4305371,Charrua - RS,2024,2807.0
4305405,Chiapetta - RS,2024,3992.0
4305439,Chuí - RS,2024,6405.0
4305447,Chuvisca - RS,2024,4686.0
4305454,Cidreira - RS,2024,17538.0
4305504,Ciríaco - RS,2024,4215.0
4305587,Colinas - RS,2024,2474.0
4305603,Colorado - RS,2024,3319.0
4305702,Condor - RS,2024,6539.0
4305801,Constantina - RS,2024,10623.0
4305835,Coqueiro Baixo - RS,2024,1311.0
4305850,Coqueiros do Sul - RS,2024,2251.0
4305871,Coronel Barros - RS,2024,2892.0
4305900,Coronel Bicaco - RS,2024,6230.0
4305934,Coronel Pilar - RS,2024,1638.0
4305959,Cotiporã - RS,2024,3926.0
4305975,Coxilha - RS,2024,2719.0
4306007,Crissiumal - RS,2024,13127.0
4306056,Cristal - RS,2024,7454.0
4306072,Cristal do Sul - RS,2024,2746.0
4306106,Cruz Alta - RS,2024,60486.0
4306130,Cruzaltense - RS,2024,1655.0
4306205,Cruzeiro do Sul - RS,2024,12571.0
4306304,David Canabarro - RS,2024,4403.0
4306320,Derrubadas - RS,2024,2797.0
4306353,Dezesseis de Novembro - RS,2024,2544.0
4306379,Dilermando de Aguiar - RS,2024,2859.0
4306403,Dois Irmãos - RS,2024,31769.0
4306429,Dois Irmãos das Missões - RS,2024,2133.0
4306452,Dois Lajeados - RS,2024,3158.0
4306502,Dom Feliciano - RS,2024,13291.0
4306551,Dom Pedro de Alcântara - RS,2024,2617.0
4306601,Dom Pedrito - RS,2024,38094.0
4306700,Dona Francisca - RS,2024,3136.0
4306734,Doutor Maurício Cardoso - RS,2024,4542.0
4306759,Doutor Ricardo - RS,2024,1925.0
4306767,Eldorado do Sul - RS,2024,40954.0
4306809,Encantado - RS,2024,23494.0
4306908,Encruzilhada do Sul - RS,2024,24280.0
4306924,Engenho Velho - RS,2024,1317.0
4306932,Entre-Ijuís - RS,2024,9364.0
4306957,Entre Rios do Sul - RS,2024,2731.0
4306973,Erebango - RS,2024,3121.0
4307005,Erechim - RS,2024,109497.0
4307054,Ernestina - RS,2024,3097.0
4307104,Herval - RS,2024,6307.0
4307203,Erval Grande - RS,2024,5029.0
4307302,Erval Seco - RS,2024,6902.0
4307401,Esmeralda - RS,2024,3264.0
4307450,Esperança do Sul - RS,2024,3294.0
4307500,Espumoso - RS,2024,15478.0
4307559,Estação - RS,2024,5688.0
4307609,Estância Velha - RS,2024,49440.0
4307708,Esteio - RS,2024,78181.0
4307807,Estrela - RS,2024,33243.0
4307815,Estrela Velha - RS,2024,3120.0
4307831,Eugênio de Castro - RS,2024,2685.0
4307864,Fagundes Varela - RS,2024,2620.0
4307906,Farroupilha - RS,2024,72477.0
4308003,Faxinal do Soturno - RS,2024,6846.0
4308052,Faxinalzinho - RS,2024,2572.0
4308078,Fazenda Vilanova - RS,2024,4399.0
4308102,Feliz - RS,2024,13979.0
4308201,Flores da Cunha - RS,2024,31973.0
4308250,Floriano Peixoto - RS,2024,1694.0
4308300,Fontoura Xavier - RS,2024,9721.0
4308409,Formigueiro - RS,2024,6533.0
4308433,Forquetinha - RS,2024,2441.0
4308458,Fortaleza dos Valos - RS,2024,4569.0
4308508,Frederico Westphalen - RS,2024,33684.0
4308607,Garibaldi - RS,2024,35522.0
4308656,Garruchos - RS,2024,2729.0
4308706,Gaurama - RS,2024,5780.0
4308805,General Câmara - RS,2024,7751.0
4308854,Gentil - RS,2024,1783.0
4308904,Getúlio Vargas - RS,2024,16950.0
4309001,Giruá - RS,2024,16282.0
4309050,Glorinha - RS,2024,7842.0
4309100,Gramado - RS,2024,41621.0
4309126,Gramado dos Loureiros - RS,2024,2049.0
4309159,Gramado Xavier - RS,2024,3356.0
4309209,Gravataí - RS,2024,275294.0
4309258,Guabiju - RS,2024,1442.0
4309308,Guaíba - RS,2024,95956.0
4309407,Guaporé - RS,2024,26138.0
4309506,Guarani das Missões - RS,2024,7553.0
4309555,Harmonia - RS,2024,5524.0
4309571,Herveiras - RS,2024,2608.0
4309605,Horizontina - RS,2024,19246.0
4309654,Hulha Negra - RS,2024,6102.0
4309704,Humaitá - RS,2024,4774.0
4309753,Ibarama - RS,2024,3793.0
4309803,Ibiaçá - RS,2024,4618.0
4309902,Ibiraiaras - RS,2024,6830.0
4309951,Ibirapuitã - RS,2024,3793.0
4310009,Ibirubá - RS,2024,22082.0
4310108,Igrejinha - RS,2024,34763.0
4310207,Ijuí - RS,2024,87775.0
4310306,Ilópolis - RS,2024,4245.0
4310330,Imbé - RS,2024,27931.0
