municipality_code,municipality_name,period,gdp_current_brl_thousand
2806909,São Francisco - SE,2021,56033.562
2807006,São Miguel do Aleixo - SE,2021,49842.493
2807105,Simão Dias - SE,2021,790408.245
2807204,Siriri - SE,2021,176735.571
2807303,Telha - SE,2021,44121.433
2807402,Tobias Barreto - SE,2021,655791.184
2807501,Tomar do Geru - SE,2021,146965.409
2807600,Umbaúba - SE,2021,401569.249
2900108,Abaíra - BA,2021,70036.719
2900207,Abaré - BA,2021,208481.098
2900306,Acajutiba - BA,2021,144340.89
2900355,Adustina - BA,2021,240507.055
2900405,Água Fria - BA,2021,158357.102
2900504,Érico Cardoso - BA,2021,77947.069
2900603,Aiquara - BA,2021,53699.466
2900702,Alagoinhas - BA,2021,4533419.568
2900801,Alcobaça - BA,2021,347521.385
2900900,Almadina - BA,2021,62839.1
2901007,Amargosa - BA,2021,463245.567
2901106,Amélia Rodrigues - BA,2021,437827.407
2901155,América Dourada - BA,2021,167875.859
2901205,Anagé - BA,2021,224788.357
2901304,Andaraí - BA,2021,134354.237
2901353,Andorinha - BA,2021,223254.503
2901403,Angical - BA,2021,190379.176
2901502,Anguera - BA,2021,78771.04
2901601,Antas - BA,2021,160610.695
2901700,Antônio Cardoso - BA,2021,124245.921
2901809,Antônio Gonçalves - BA,2021,82589.056
2901908,Aporá - BA,2021,148459.991
2901957,Apuarema - BA,2021,74215.883
2902005,Aracatu - BA,2021,145622.002
2902054,Araçás - BA,2021,298903.454
2902104,Araci - BA,2021,490958.077
2902203,Aramari - BA,2021,103680.002
2902252,Arataca - BA,2021,101344.436
2902302,Aratuípe - BA,2021,79991.847
2902401,Aurelino Leal - BA,2021,136886.378
2902500,Baianópolis - BA,2021,263674.989
2902609,Baixa Grande - BA,2021,194473.942
2902658,Banzaê - BA,2021,113492.974
2902708,Barra - BA,2021,430282.251
2902807,Barra da Estiva - BA,2021,376925.906
2902906,Barra do Choça - BA,2021,573206.782
2903003,Barra do Mendes - BA,2021,115644.469
2903102,Barra do Rocha - BA,2021,77839.046
2903201,Barreiras - BA,2021,7007583.279
2903235,Barro Alto - BA,2021,112747.118
2903276,Barrocas - BA,2021,345869.49
2903300,Barro Preto - BA,2021,79870.302
2903409,Belmonte - BA,2021,373616.295
2903508,Belo Campo - BA,2021,169333.707
2903607,Biritinga - BA,2021,145253.69
2903706,Boa Nova - BA,2021,111524.71
2903805,Boa Vista do Tupim - BA,2021,155182.102
2903904,Bom Jesus da Lapa - BA,2021,1357111.41
2903953,Bom Jesus da Serra - BA,2021,69906.437
2904001,Boninal - BA,2021,117753.016
2904050,Bonito - BA,2021,270623.768
2904100,Boquira - BA,2021,188737.454
2904209,Botuporã - BA,2021,109883.732
2904308,Brejões - BA,2021,144196.045
2904407,Brejolândia - BA,2021,126160.936
2904506,Brotas de Macaúbas - BA,2021,96352.323
2904605,Brumado - BA,2021,1781801.763
2904704,Buerarema - BA,2021,209116.867
2904753,Buritirama - BA,2021,154804.668
2904803,Caatiba - BA,2021,77335.558
2904852,Cabaceiras do Paraguaçu - BA,2021,141050.367
2904902,Cachoeira - BA,2021,479137.837
2905008,Caculé - BA,2021,363603.087
2905107,Caém - BA,2021,92224.07
2905156,Caetanos - BA,2021,102467.523
2905206,Caetité - BA,2021,1098343.675
2905305,Cafarnaum - BA,2021,217329.401
2905404,Cairu - BA,2021,1508841.953
2905503,Caldeirão Grande - BA,2021,101885.428
2905602,Camacan - BA,2021,354111.339
2905701,Camaçari - BA,2021,33990889.95
2905800,Camamu - BA,2021,468116.934
2905909,Campo Alegre de Lourdes - BA,2021,295119.14
2906006,Campo Formoso - BA,2021,2072120.743
2906105,Canápolis - BA,2021,84822.921
2906204,Canarana - BA,2021,258494.023
2906303,Canavieiras - BA,2021,394907.243
2906402,Candeal - BA,2021,67739.498
2906501,Candeias - BA,2021,6824935.046
2906600,Candiba - BA,2021,140512.987
2906709,Cândido Sales - BA,2021,244447.967
2906808,Cansanção - BA,2021,352264.826
2906824,Canudos - BA,2021,152935.361
2906857,Capela do Alto Alegre - BA,2021,129341.543
2906873,Capim Grosso - BA,2021,579389.688
2906899,Caraíbas - BA,2021,86125.164
2906907,Caravelas - BA,2021,357854.613
2907004,Cardeal da Silva - BA,2021,117843.839
2907103,Carinhanha - BA,2021,288403.486
2907202,Casa Nova - BA,2021,874879.232
2907301,Castro Alves - BA,2021,316840.46
2907400,Catolândia - BA,2021,80904.042
2907509,Catu - BA,2021,695020.716
2907558,Caturama - BA,2021,78181.384
2907608,Central - BA,2021,154454.399
2907707,Chorrochó - BA,2021,105377.296
2907806,Cícero Dantas - BA,2021,399479.828
2907905,Cipó - BA,2021,155099.909
2908002,Coaraci - BA,2021,190857.091
2908101,Cocos - BA,2021,559255.161
2908200,Conceição da Feira - BA,2021,375844.599
2908309,Conceição do Almeida - BA,2021,200105.353
2908408,Conceição do Coité - BA,2021,883549.569
2908507,Conceição do Jacuípe - BA,2021,2761494.696
2908606,Conde - BA,2021,288431.692
2908705,Condeúba - BA,2021,170758.268
2908804,Contendas do Sincorá - BA,2021,50705.258
2908903,Coração de Maria - BA,2021,225909.027
2909000,Cordeiros - BA,2021,70615.999
2909109,Coribe - BA,2021,168998.983
2909208,Coronel João Sá - BA,2021,175063.321
2909307,Correntina - BA,2021,3280616.967
2909406,Cotegipe - BA,2021,171260.553
2909505,Cravolândia - BA,2021,45855.921
2909604,Crisópolis - BA,2021,205808.587
2909703,Cristópolis - BA,2021,157828.802
2909802,Cruz das Almas - BA,2021,1041984.133
2909901,Curaçá - BA,2021,354901.487
2910008,Dário Meira - BA,2021,126034.763
2910057,Dias d'Ávila - BA,2021,3052172.706
2910107,Dom Basílio - BA,2021,142114.382
2910206,Dom Macedo Costa - BA,2021,43268.314
2910305,Elísio Medrado - BA,2021,76576.731
2910404,Encruzilhada - BA,2021,255982.486
2910503,Entre Rios - BA,2021,680874.564
2910602,Esplanada - BA,2021,731443.459
2910701,Euclides da Cunha - BA,2021,794576.024
2910727,Eunápolis - BA,2021,3204764.489
2910750,Fátima - BA,2021,279796.681
2910776,Feira da Mata - BA,2021,63005.594
2910800,Feira de Santana - BA,2021,17287745.832
2910859,Filadélfia - BA,2021,139019.214
2910909,Firmino Alves - BA,2021,70961.224
2911006,Floresta Azul - BA,2021,101470.306
2911105,Formosa do Rio Preto - BA,2021,4609105.455
2911204,Gandu - BA,2021,460710.116
2911253,Gavião - BA,2021,49891.62
2911303,Gentio do Ouro - BA,2021,133421.322
2911402,Glória - BA,2021,254115.812
2911501,Gongogi - BA,2021,76383.694
2911600,Governador Mangabeira - BA,2021,221824.172
2911659,Guajeru - BA,2021,68553.065
2911709,Guanambi - BA,2021,1652173.969
2911808,Guaratinga - BA,2021,279298.061
2911857,Heliópolis - BA,2021,140496.916
2911907,Iaçu - BA,2021,236733.195
2912004,Ibiassucê - BA,2021,98695.612
2912103,Ibicaraí - BA,2021,206487.826
2912202,Ibicoara - BA,2021,442996.133
2912301,Ibicuí - BA,2021,196040.76
2912400,Ibipeba - BA,2021,177642.709
2912509,Ibipitanga - BA,2021,117147.439
2912608,Ibiquera - BA,2021,37301.787
2912707,Ibirapitanga - BA,2021,285725.307
2912806,Ibirapuã - BA,2021,450753.904
2912905,Ibirataia - BA,2021,206991.156
2913002,Ibitiara - BA,2021,113539.327
2913101,Ibititá - BA,2021,155356.267
2913200,Ibotirama - BA,2021,415175.858
2913309,Ichu - BA,2021,56325.859
2913408,Igaporã - BA,2021,198181.025
2913457,Igrapiúna - BA,2021,211118.123
2913507,Iguaí - BA,2021,246106.57
2913606,Ilhéus - BA,2021,5165434.324
2913705,Inhambupe - BA,2021,625516.441
2913804,Ipecaetá - BA,2021,105038.518
2913903,Ipiaú - BA,2021,567652.162
2914000,Ipirá - BA,2021,664073.768
2914109,Ipupiara - BA,2021,100297.666
2914208,Irajuba - BA,2021,77968.46
2914307,Iramaia - BA,2021,102574.5
2914406,Iraquara - BA,2021,897724.291
2914505,Irará - BA,2021,285797.274
2914604,Irecê - BA,2021,1531591.894
2914653,Itabela - BA,2021,513989.054
2914703,Itaberaba - BA,2021,995761.242
2914802,Itabuna - BA,2021,4200886.994
2914901,Itacaré - BA,2021,427089.995
2915007,Itaeté - BA,2021,126614.759
2915106,Itagi - BA,2021,128429.463
2915205,Itagibá - BA,2021,1102618.488
2915304,Itagimirim - BA,2021,127477.598
2915353,Itaguaçu da Bahia - BA,2021,152645.862
2915403,Itaju do Colônia - BA,2021,89468.026
2915502,Itajuípe - BA,2021,255369.353
2915601,Itamaraju - BA,2021,1109786.486
2915700,Itamari - BA,2021,103342.802
2915809,Itambé - BA,2021,294534.299
2915908,Itanagra - BA,2021,81828.586
2916005,Itanhém - BA,2021,293429.271
2916104,Itaparica - BA,2021,246765.254
2916203,Itapé - BA,2021,106332.518
2916302,Itapebi - BA,2021,335600.745
2916401,Itapetinga - BA,2021,1466168.786
2916500,Itapicuru - BA,2021,438659.815
2916609,Itapitanga - BA,2021,94612.058
2916708,Itaquara - BA,2021,100679.075
2916807,Itarantim - BA,2021,330772.091
2916856,Itatim - BA,2021,430368.69
2916906,Itiruçu - BA,2021,120555.966
2917003,Itiúba - BA,2021,351480.498
2917102,Itororó - BA,2021,250715.086
2917201,Ituaçu - BA,2021,256553.803
2917300,Ituberá - BA,2021,367366.711
2917334,Iuiu - BA,2021,133298.729
2917359,Jaborandi - BA,2021,1344176.128
2917409,Jacaraci - BA,2021,122733.957
2917508,Jacobina - BA,2021,1866381.69
2917607,Jaguaquara - BA,2021,677732.009
2917706,Jaguarari - BA,2021,1197314.953
2917805,Jaguaripe - BA,2021,206796.046
2917904,Jandaíra - BA,2021,168105.668
2918001,Jequié - BA,2021,3175606.984
2918100,Jeremoabo - BA,2021,501168.694
2918209,Jiquiriçá - BA,2021,150224.96
2918308,Jitaúna - BA,2021,175500.919
2918357,João Dourado - BA,2021,296791.84
2918407,Juazeiro - BA,2021,5182686.052
2918456,Jucuruçu - BA,2021,127605.021
2918506,Jussara - BA,2021,113551.501
2918555,Jussari - BA,2021,71425.797
2918605,Jussiape - BA,2021,68637.1
2918704,Lafaiete Coutinho - BA,2021,55228.295
2918753,Lagoa Real - BA,2021,119480.291
2918803,Laje - BA,2021,292273.856
2918902,Lajedão - BA,2021,112925.176
2919009,Lajedinho - BA,2021,60929.234
2919058,Lajedo do Tabocal - BA,2021,78267.435
2919108,Lamarão - BA,2021,64992.206
2919157,Lapão - BA,2021,302184.363
2919207,Lauro de Freitas - BA,2021,7322788.256
2919306,Lençóis - BA,2021,170247.503
2919405,Licínio de Almeida - BA,2021,157144.806
2919504,Livramento de Nossa Senhora - BA,2021,574693.079
2919553,Luís Eduardo Magalhães - BA,2021,8833178.599
2919603,Macajuba - BA,2021,90666.233
2919702,Macarani - BA,2021,226871.918
2919801,Macaúbas - BA,2021,430547.894
2919900,Macururé - BA,2021,67455.388
2919926,Madre de Deus - BA,2021,515753.054
2919959,Maetinga - BA,2021,50031.436
2920007,Maiquinique - BA,2021,204964.456
2920106,Mairi - BA,2021,158649.33
2920205,Malhada - BA,2021,187955.492
2920304,Malhada de Pedras - BA,2021,80500.863
2920403,Manoel Vitorino - BA,2021,139733.487
2920452,Mansidão - BA,2021,93634.642
2920502,Maracás - BA,2021,655864.918
2920601,Maragogipe - BA,2021,402216.465
2920700,Maraú - BA,2021,343434.794
2920809,Marcionílio Souza - BA,2021,94273.352
2920908,Mascote - BA,2021,161322.423
2921005,Mata de São João - BA,2021,1307567.229
2921054,Matina - BA,2021,91645.996
2921104,Medeiros Neto - BA,2021,514264.277
2921203,Miguel Calmon - BA,2021,272751.442
2921302,Milagres - BA,2021,144021.218
2921401,Mirangaba - BA,2021,141313.667
2921450,Mirante - BA,2021,78529.471
2921500,Monte Santo - BA,2021,459587.202
2921609,Morpará - BA,2021,78575.99
2921708,Morro do Chapéu - BA,2021,626444.238
2921807,Mortugaba - BA,2021,106586.873
2921906,Mucugê - BA,2021,774984.078
2922003,Mucuri - BA,2021,2213928.59
2922052,Mulungu do Morro - BA,2021,212754.385
2922102,Mundo Novo - BA,2021,198985.33
2922201,Muniz Ferreira - BA,2021,66760.323
2922250,Muquém do São Francisco - BA,2021,210271.605
2922300,Muritiba - BA,2021,276521.966
2922409,Mutuípe - BA,2021,470758.29
2922508,Nazaré - BA,2021,330398.755
2922607,Nilo Peçanha - BA,2021,185841.836
2922656,Nordestina - BA,2021,160703.648
2922706,Nova Canaã - BA,2021,174011.367
2922730,Nova Fátima - BA,2021,95116.243
2922755,Nova Ibiá - BA,2021,101835.051
2922805,Nova Itarana - BA,2021,73231.46
2922854,Nova Redenção - BA,2021,75482.213
2922904,Nova Soure - BA,2021,271385.396
2923001,Nova Viçosa - BA,2021,575878.974
2923035,Novo Horizonte - BA,2021,105116.854
2923050,Novo Triunfo - BA,2021,103839.633
2923100,Olindina - BA,2021,241904.724
2923209,Oliveira dos Brejinhos - BA,2021,291777.973
2923308,Ouriçangas - BA,2021,80572.147
2923357,Ourolândia - BA,2021,279796.496
2923407,Palmas de Monte Alto - BA,2021,237973.062
2923506,Palmeiras - BA,2021,107771.653
2923605,Paramirim - BA,2021,270521.752
2923704,Paratinga - BA,2021,260302.103
2923803,Paripiranga - BA,2021,454228.621
2923902,Pau Brasil - BA,2021,105693.515
2924009,Paulo Afonso - BA,2021,3964728.89
2924058,Pé de Serra - BA,2021,131267.676
2924108,Pedrão - BA,2021,52230.026
2924207,Pedro Alexandre - BA,2021,119243.321
2924306,Piatã - BA,2021,242589.1
2924405,Pilão Arcado - BA,2021,291130.78
2924504,Pindaí - BA,2021,296448.545
2924603,Pindobaçu - BA,2021,156836.489
2924652,Pintadas - BA,2021,109215.668
2924678,Piraí do Norte - BA,2021,116890.746
2924702,Piripá - BA,2021,79283.314
2924801,Piritiba - BA,2021,187716.866
2924900,Planaltino - BA,2021,79136.412
2925006,Planalto - BA,2021,309692.462
2925105,Poções - BA,2021,572944.012
2925204,Pojuca - BA,2021,1843254.642
2925253,Ponto Novo - BA,2021,142450.028
2925303,Porto Seguro - BA,2021,3775002.986
2925402,Potiraguá - BA,2021,114890.461
2925501,Prado - BA,2021,625402.518
2925600,Presidente Dutra - BA,2021,132057.902
2925709,Presidente Jânio Quadros - BA,2021,100235.127
2925758,Presidente Tancredo Neves - BA,2021,337994.131
2925808,Queimadas - BA,2021,257594.736
2925907,Quijingue - BA,2021,227708.365
2925931,Quixabeira - BA,2021,76980.332
2925956,Rafael Jambeiro - BA,2021,396592.665
2926004,Remanso - BA,2021,486106.719
2926103,Retirolândia - BA,2021,149703.947
2926202,Riachão das Neves - BA,2021,1539858.671
2926301,Riachão do Jacuípe - BA,2021,409526.624
2926400,Riacho de Santana - BA,2021,317645.282
2926509,Ribeira do Amparo - BA,2021,192311.456
2926608,Ribeira do Pombal - BA,2021,715512.208
2926657,Ribeirão do Largo - BA,2021,110953.512
2926707,Rio de Contas - BA,2021,155831.467
2926806,Rio do Antônio - BA,2021,115514.947
2926905,Rio do Pires - BA,2021,100333.281
2927002,Rio Real - BA,2021,1030914.613
2927101,Rodelas - BA,2021,143383.123
2927200,Ruy Barbosa - BA,2021,392237.614
2927309,Salinas da Margarida - BA,2021,201345.116
2927408,Salvador - BA,2021,62981325.915
2927507,Santa Bárbara - BA,2021,180434.309
2927606,Santa Brígida - BA,2021,119246.262
2927705,Santa Cruz Cabrália - BA,2021,549712.599
2927804,Santa Cruz da Vitória - BA,2021,71168.765
2927903,Santa Inês - BA,2021,76084.975
2928000,Santaluz - BA,2021,521837.737
2928059,Santa Luzia - BA,2021,124187.262
2928109,Santa Maria da Vitória - BA,2021,600084.818
2928208,Santana - BA,2021,343471.421
2928307,Santanópolis - BA,2021,68800.227
2928406,Santa Rita de Cássia - BA,2021,285735.891
2928505,Santa Terezinha - BA,2021,101309.393
2928604,Santo Amaro - BA,2021,1137499.279
2928703,Santo Antônio de Jesus - BA,2021,2449482.451
2928802,Santo Estêvão - BA,2021,913473.457
2928901,São Desidério - BA,2021,5846223.785
2928950,São Domingos - BA,2021,88332.832
2929008,São Félix - BA,2021,172669.261
2929057,São Félix do Coribe - BA,2021,238008.929
2929107,São Felipe - BA,2021,211989.161
2929206,São Francisco do Conde - BA,2021,13095066.58
2929255,São Gabriel - BA,2021,152707.32
2929305,São Gonçalo dos Campos - BA,2021,1156471.536
2929354,São José da Vitória - BA,2021,67106.899
2929370,São José do Jacuípe - BA,2021,126577.096
2929404,São Miguel das Matas - BA,2021,176577.603
2929503,São Sebastião do Passé - BA,2021,849766.492
2929602,Sapeaçu - BA,2021,213065.498
2929701,Sátiro Dias - BA,2021,257706.121
2929750,Saubara - BA,2021,146219.114
2929800,Saúde - BA,2021,102998.965
2929909,Seabra - BA,2021,625080.486
2930006,Sebastião Laranjeiras - BA,2021,107168.399
2930105,Senhor do Bonfim - BA,2021,997788.034
2930154,Serra do Ramalho - BA,2021,411278.669
2930204,Sento Sé - BA,2021,1714710.739
2930303,Serra Dourada - BA,2021,199802.106
2930402,Serra Preta - BA,2021,138170.858
2930501,Serrinha - BA,2021,1085465.219
2930600,Serrolândia - BA,2021,118127.036
2930709,Simões Filho - BA,2021,6340237.079
2930758,Sítio do Mato - BA,2021,119915.707
2930766,Sítio do Quinto - BA,2021,103226.938
2930774,Sobradinho - BA,2021,842991.87
2930808,Souto Soares - BA,2021,135851.075
2930907,Tabocas do Brejo Velho - BA,2021,268070.508
2931004,Tanhaçu - BA,2021,252998.731
2931053,Tanque Novo - BA,2021,182571.852
2931103,Tanquinho - BA,2021,66751.666
2931202,Taperoá - BA,2021,221529.593
2931301,Tapiramutá - BA,2021,148710.307
2931350,Teixeira de Freitas - BA,2021,2875559.634
2931400,Teodoro Sampaio - BA,2021,177343.261
2931509,Teofilândia - BA,2021,191244.409
2931608,Teolândia - BA,2021,216596.892
2931707,Terra Nova - BA,2021,170368.667
2931806,Tremedal - BA,2021,133571.391
2931905,Tucano - BA,2021,544589.495
2932002,Uauá - BA,2021,234752.044
2932101,Ubaíra - BA,2021,228976.039
2932200,Ubaitaba - BA,2021,244474.941
2932309,Ubatã - BA,2021,223668.99
2932408,Uibaí - BA,2021,175916.249
2932457,Umburanas - BA,2021,263227.509
2932507,Una - BA,2021,333869.65
2932606,Urandi - BA,2021,199656.309
2932705,Uruçuca - BA,2021,296010.635
2932804,Utinga - BA,2021,185676.462
2932903,Valença - BA,2021,1740628.987
2933000,Valente - BA,2021,268417.804
2933059,Várzea da Roça - BA,2021,111965.066
2933109,Várzea do Poço - BA,2021,116184.52
2933158,Várzea Nova - BA,2021,231719.282
2933174,Varzedo - BA,2021,135058.638
2933208,Vera Cruz - BA,2021,601815.994
2933257,Vereda - BA,2021,92690.066
2933307,Vitória da Conquista - BA,2021,8218063.44
2933406,Wagner - BA,2021,89462.421
2933455,Wanderley - BA,2021,167533.659
2933505,Wenceslau Guimarães - BA,2021,331450.842
2933604,Xique-Xique - BA,2021,460816.688
3100104,Abadia dos Dourados - MG,2021,176730.073
3100203,Abaeté - MG,2021,541135.868
3100302,Abre Campo - MG,2021,262668.33
3100401,Acaiaca - MG,2021,64892.356
3100500,Açucena - MG,2021,165795.99
3100609,Água Boa - MG,2021,192064.905
3100708,Água Comprida - MG,2021,230005.138
3100807,Aguanil - MG,2021,94598.101
3100906,Águas Formosas - MG,2021,287546.392
3101003,Águas Vermelhas - MG,2021,236693.731
3101102,Aimorés - MG,2021,637982.739
3101201,Aiuruoca - MG,2021,128545.751
3101300,Alagoa - MG,2021,47699.152
3101409,Albertina - MG,2021,153934.928
3101508,Além Paraíba - MG,2021,971558.229
3101607,Alfenas - MG,2021,3486906.669
3101631,Alfredo Vasconcelos - MG,2021,150571.429
3101706,Almenara - MG,2021,674814.982
3101805,Alpercata - MG,2021,94681.749
3101904,Alpinópolis - MG,2021,524181.772
3102001,Alterosa - MG,2021,296492.03
3102050,Alto Caparaó - MG,2021,97092.315
3102100,Alto Rio Doce - MG,2021,180094.627
3102209,Alvarenga - MG,2021,54645.245
3102308,Alvinópolis - MG,2021,340110.153
3102407,Alvorada de Minas - MG,2021,64841.285
3102506,Amparo do Serra - MG,2021,55909.591
3102605,Andradas - MG,2021,1183259.133
3102704,Cachoeira de Pajeú - MG,2021,125619.851
3102803,Andrelândia - MG,2021,292393.578
3102852,Angelândia - MG,2021,144549.106
3102902,Antônio Carlos - MG,2021,242348.277
3103009,Antônio Dias - MG,2021,894601.229
3103108,Antônio Prado de Minas - MG,2021,28555.65
3103207,Araçaí - MG,2021,60662.309
3103306,Aracitaba - MG,2021,31370.762
3103405,Araçuaí - MG,2021,519973.761
3103504,Araguari - MG,2021,5836329.304
3103603,Arantina - MG,2021,88536.227
3103702,Araponga - MG,2021,122267.339
3103751,Araporã - MG,2021,1294623.562
3103801,Arapuá - MG,2021,172745.24
3103900,Araújos - MG,2021,474403.537
3104007,Araxá - MG,2021,8950199.701
3104106,Arceburgo - MG,2021,346405.109
3104205,Arcos - MG,2021,2345874.338
3104304,Areado - MG,2021,309330.041
3104403,Argirita - MG,2021,40066.896
3104452,Aricanduva - MG,2021,67088.495
3104502,Arinos - MG,2021,318814.801
3104601,Astolfo Dutra - MG,2021,291865.542
