municipality_code,municipality_name,period,active_companies,avg_monthly_salary_brl,employed_salaried,employed_total,local_units,wages_brl_thousand
2306306,Itapajé - CE,2024,941.0,1851.0,4709.0,5685.0,961.0,134905.123
2306405,Itapipoca - CE,2024,2481.0,2302.92,16203.0,18929.0,2597.0,539097.986
2306504,Itapiúna - CE,2024,278.0,2502.46,1210.0,1456.0,283.0,34703.518
2306553,Itarema - CE,2024,1005.0,2478.87,3693.0,4757.0,1046.0,114556.897
2306603,Itatira - CE,2024,441.0,1853.39,2291.0,2699.0,459.0,53851.888
2306702,Jaguaretama - CE,2024,385.0,2142.71,1308.0,1653.0,393.0,36903.941
2306801,Jaguaribara - CE,2024,291.0,1871.28,1318.0,1576.0,298.0,31454.529
2306900,Jaguaribe - CE,2024,1075.0,2685.64,4339.0,5487.0,1122.0,160309.909
2307007,Jaguaruana - CE,2024,981.0,2082.13,4172.0,5235.0,1033.0,109104.953
2307106,Jardim - CE,2024,540.0,2838.2,1815.0,2378.0,552.0,70827.91
2307205,Jati - CE,2024,143.0,2281.79,788.0,907.0,145.0,26414.558
2307254,Jijoca de Jericoacoara - CE,2024,1339.0,1714.37,6109.0,7617.0,1422.0,135153.355
2307304,Juazeiro do Norte - CE,2024,10745.0,2463.28,56794.0,69573.0,11391.0,1796712.634
2307403,Jucás - CE,2024,443.0,2682.82,1853.0,2286.0,465.0,72682.874
2307502,Lavras da Mangabeira - CE,2024,588.0,2632.56,2368.0,2951.0,609.0,84583.605
2307601,Limoeiro do Norte - CE,2024,2094.0,2668.97,11273.0,13556.0,2189.0,373617.316
2307635,Madalena - CE,2024,459.0,2405.09,1472.0,1904.0,468.0,46370.149
2307650,Maracanaú - CE,2024,7357.0,2869.49,69510.0,77819.0,7823.0,2567379.931
2307700,Maranguape - CE,2024,2183.0,2223.75,15946.0,18429.0,2353.0,449909.907
2307809,Marco - CE,2024,699.0,2253.13,3895.0,4639.0,742.0,111046.738
2307908,Martinópole - CE,2024,205.0,1907.21,1009.0,1173.0,213.0,24587.41
2308005,Massapê - CE,2024,682.0,2274.49,3787.0,4453.0,705.0,112595.234
2308104,Mauriti - CE,2024,841.0,2383.49,4290.0,5181.0,875.0,129913.454
2308203,Meruoca - CE,2024,372.0,1913.01,1373.0,1753.0,374.0,33732.027
2308302,Milagres - CE,2024,534.0,2333.68,2661.0,3211.0,544.0,78242.549
2308351,Milhã - CE,2024,304.0,2608.59,989.0,1272.0,311.0,39265.578
2308377,Miraíma - CE,2024,170.0,1310.88,1114.0,1255.0,172.0,26117.765
2308401,Missão Velha - CE,2024,590.0,1696.31,4951.0,5568.0,612.0,108328.784
2308500,Mombaça - CE,2024,780.0,2221.61,3066.0,3849.0,813.0,90857.125
2308609,Monsenhor Tabosa - CE,2024,335.0,1507.59,1582.0,1911.0,354.0,37890.781
2308708,Morada Nova - CE,2024,1389.0,2052.49,10607.0,11979.0,1454.0,291700.529
2308807,Moraújo - CE,2024,120.0,1666.85,702.0,794.0,123.0,15002.79
2308906,Morrinhos - CE,2024,444.0,1923.73,2288.0,2716.0,452.0,54048.425
2309003,Mucambo - CE,2024,257.0,1733.85,1659.0,1908.0,272.0,36781.934
2309102,Mulungu - CE,2024,219.0,2416.18,1219.0,1409.0,221.0,36161.397
2309201,Nova Olinda - CE,2024,360.0,2192.82,1680.0,1991.0,372.0,47805.299
2309300,Nova Russas - CE,2024,827.0,1832.46,2655.0,3514.0,864.0,67071.103
2309409,Novo Oriente - CE,2024,588.0,1364.21,1943.0,2499.0,599.0,35067.945
2309458,Ocara - CE,2024,474.0,2628.09,1337.0,1801.0,483.0,60366.455
2309508,Orós - CE,2024,393.0,1846.37,1623.0,1990.0,405.0,39396.524
2309607,Pacajus - CE,2024,1764.0,2141.97,9808.0,11676.0,1842.0,284597.669
2309706,Pacatuba - CE,2024,1534.0,2216.71,9447.0,11039.0,1625.0,305821.953
2309805,Pacoti - CE,2024,284.0,2017.19,1250.0,1515.0,289.0,32337.191
2309904,Pacujá - CE,2024,158.0,1573.81,768.0,892.0,160.0,20937.659
2310001,Palhano - CE,2024,202.0,1608.86,1402.0,1624.0,205.0,29184.151
2310100,Palmácia - CE,2024,174.0,2506.55,876.0,999.0,180.0,28558.636
2310209,Paracuru - CE,2024,1098.0,2888.4,4314.0,5506.0,1130.0,158974.882
2310258,Paraipaba - CE,2024,802.0,2349.2,4793.0,5644.0,826.0,140376.754
2310308,Parambu - CE,2024,557.0,1465.55,2834.0,3396.0,568.0,54209.034
2310407,Paramoti - CE,2024,211.0,2256.18,742.0,918.0,211.0,26201.072
2310506,Pedra Branca - CE,2024,776.0,2011.21,4025.0,4772.0,807.0,102111.469
2310605,Penaforte - CE,2024,216.0,1862.05,982.0,1173.0,220.0,25147.839
2310704,Pentecoste - CE,2024,727.0,1991.93,4090.0,4835.0,746.0,104535.571
2310803,Pereiro - CE,2024,286.0,2123.39,5200.0,5482.0,298.0,139204.555
2310852,Pindoretama - CE,2024,632.0,2057.53,2816.0,3485.0,645.0,73822.591
2310902,Piquet Carneiro - CE,2024,270.0,2120.57,1231.0,1469.0,273.0,33741.663
2310951,Pires Ferreira - CE,2024,167.0,1360.58,1068.0,1203.0,169.0,17593.984
2311009,Poranga - CE,2024,182.0,1283.64,1304.0,1463.0,187.0,24031.864
2311108,Porteiras - CE,2024,253.0,2100.56,1847.0,2100.0,258.0,48888.512
2311207,Potengi - CE,2024,189.0,2509.12,681.0,832.0,191.0,25862.324
2311231,Potiretama - CE,2024,154.0,2127.43,714.0,831.0,157.0,22402.638
2311264,Quiterianópolis - CE,2024,379.0,2294.72,1921.0,2248.0,385.0,56703.627
2311306,Quixadá - CE,2024,1914.0,2180.16,10237.0,12302.0,2030.0,293740.607
2311355,Quixelô - CE,2024,309.0,2474.71,1332.0,1605.0,321.0,42308.628
2311405,Quixeramobim - CE,2024,1588.0,1945.81,16126.0,17831.0,1664.0,413586.736
2311504,Quixeré - CE,2024,560.0,2876.42,3887.0,4447.0,580.0,142432.77
2311603,Redenção - CE,2024,482.0,4665.03,3508.0,3964.0,506.0,205210.532
2311702,Reriutaba - CE,2024,482.0,1821.88,1616.0,2109.0,489.0,37976.039
2311801,Russas - CE,2024,2239.0,2205.95,13003.0,15350.0,2329.0,361911.118
2311900,Saboeiro - CE,2024,226.0,1825.67,1539.0,1738.0,227.0,37191.401
2311959,Salitre - CE,2024,290.0,1376.26,2251.0,2511.0,293.0,40589.066
2312007,Santana do Acaraú - CE,2024,580.0,2514.56,1877.0,2475.0,587.0,67925.4
2312106,Santana do Cariri - CE,2024,234.0,2340.83,1322.0,1523.0,241.0,39174.53
2312205,Santa Quitéria - CE,2024,1195.0,1837.59,6129.0,7320.0,1244.0,147012.459
2312304,São Benedito - CE,2024,1190.0,2225.09,5486.0,6764.0,1237.0,153504.903
2312403,São Gonçalo do Amarante - CE,2024,1598.0,4694.35,16792.0,18492.0,1663.0,1013112.851
2312502,São João do Jaguaribe - CE,2024,126.0,2135.7,583.0,687.0,130.0,16045.981
2312601,São Luís do Curu - CE,2024,215.0,1876.94,976.0,1148.0,228.0,23079.93
2312700,Senador Pompeu - CE,2024,523.0,2087.05,3216.0,3738.0,546.0,90078.154
2312809,Senador Sá - CE,2024,174.0,1492.12,768.0,920.0,177.0,14507.094
2312908,Sobral - CE,2024,6511.0,2646.04,54939.0,62609.0,6883.0,1824945.906
2313005,Solonópole - CE,2024,444.0,1885.84,2307.0,2734.0,463.0,67054.659
2313104,Tabuleiro do Norte - CE,2024,947.0,2264.88,3214.0,4200.0,970.0,94743.553
2313203,Tamboril - CE,2024,404.0,2275.31,1653.0,2027.0,418.0,53314.797
2313252,Tarrafas - CE,2024,138.0,2487.35,625.0,735.0,143.0,20783.642
2313302,Tauá - CE,2024,1525.0,1996.23,6820.0,8454.0,1590.0,168247.136
2313351,Tejuçuoca - CE,2024,246.0,1878.99,1777.0,1971.0,247.0,42179.12
2313401,Tianguá - CE,2024,2922.0,2296.57,11384.0,14680.0,3055.0,331050.477
2313500,Trairi - CE,2024,1365.0,2704.51,4268.0,5870.0,1422.0,164668.457
2313559,Tururu - CE,2024,180.0,1646.3,1772.0,1919.0,181.0,37232.52
2313609,Ubajara - CE,2024,861.0,2685.19,3352.0,4273.0,898.0,115164.044
2313708,Umari - CE,2024,118.0,1403.05,567.0,652.0,119.0,13897.87
2313757,Umirim - CE,2024,233.0,2153.83,1558.0,1780.0,238.0,42612.676
2313807,Uruburetama - CE,2024,332.0,1568.24,3176.0,3483.0,344.0,64811.305
2313906,Uruoca - CE,2024,258.0,2296.6,1566.0,1802.0,259.0,43541.192
2313955,Varjota - CE,2024,594.0,2068.15,2343.0,2947.0,610.0,73036.999
2314003,Várzea Alegre - CE,2024,874.0,2359.18,3419.0,4339.0,908.0,109744.883
2314102,Viçosa do Ceará - CE,2024,1114.0,1514.03,3949.0,5146.0,1154.0,76943.889
2400109,Acari - RN,2024,301.0,2105.22,1316.0,1596.0,313.0,35752.879
2400208,Assú - RN,2024,1969.0,2480.82,7528.0,9666.0,2065.0,248246.946
2400307,Afonso Bezerra - RN,2024,208.0,2152.93,858.0,1042.0,211.0,27351.072
2400406,Água Nova - RN,2024,61.0,2478.43,261.0,302.0,61.0,8398.023
2400505,Alexandria - RN,2024,353.0,2122.37,998.0,1348.0,360.0,28895.9
2400604,Almino Afonso - RN,2024,120.0,2817.41,306.0,402.0,121.0,11136.598
2400703,Alto do Rodrigues - RN,2024,450.0,3219.69,2872.0,3317.0,461.0,144479.634
2400802,Angicos - RN,2024,457.0,2293.05,926.0,1394.0,470.0,37674.648
2400901,Antônio Martins - RN,2024,110.0,2591.19,352.0,450.0,112.0,11858.65
2401008,Apodi - RN,2024,1058.0,2538.33,3569.0,4758.0,1118.0,118525.464
2401107,Areia Branca - RN,2024,721.0,2682.17,3999.0,4772.0,747.0,155362.425
2401206,Arez - RN,2024,193.0,2437.68,2894.0,3066.0,198.0,102357.593
2401305,Campo Grande - RN,2024,231.0,2664.95,404.0,619.0,242.0,16210.46
2401404,Baía Formosa - RN,2024,237.0,2459.58,2942.0,3162.0,244.0,86904.989
2401453,Baraúna - RN,2024,668.0,2789.27,4081.0,4703.0,682.0,164395.377
2401503,Barcelona - RN,2024,72.0,2146.21,522.0,563.0,73.0,16173.508
2401602,Bento Fernandes - RN,2024,97.0,2511.83,472.0,544.0,99.0,15071.67
2401651,Bodó - RN,2024,120.0,2951.64,257.0,353.0,123.0,12677.865
2401701,Bom Jesus - RN,2024,194.0,2648.05,418.0,591.0,197.0,23318.593
2401800,Brejinho - RN,2024,235.0,1880.59,1093.0,1298.0,245.0,32190.272
2401859,Caiçara do Norte - RN,2024,110.0,2194.85,721.0,811.0,112.0,20443.066
2401909,Caiçara do Rio do Vento - RN,2024,98.0,2769.91,228.0,286.0,99.0,17407.027
2402006,Caicó - RN,2024,2404.0,2363.84,11540.0,14370.0,2584.0,356681.955
2402105,Campo Redondo - RN,2024,187.0,3233.05,500.0,643.0,189.0,33542.609
2402204,Canguaretama - RN,2024,703.0,2384.44,2736.0,3429.0,732.0,101713.868
2402303,Caraúbas - RN,2024,549.0,3010.45,1516.0,2096.0,571.0,56480.842
2402402,Carnaúba dos Dantas - RN,2024,280.0,1787.39,1306.0,1598.0,291.0,31513.44
2402501,Carnaubais - RN,2024,241.0,2647.39,827.0,1028.0,252.0,31296.609
2402600,Ceará-Mirim - RN,2024,1475.0,2412.91,7325.0,8956.0,1639.0,259010.77
2402709,Cerro Corá - RN,2024,244.0,2921.41,738.0,985.0,254.0,30141.552
2402808,Coronel Ezequiel - RN,2024,69.0,2674.87,285.0,329.0,73.0,12540.973
2402907,Coronel João Pessoa - RN,2024,73.0,2867.21,234.0,278.0,74.0,8820.83
2403004,Cruzeta - RN,2024,218.0,1827.64,1100.0,1301.0,231.0,26269.932
2403103,Currais Novos - RN,2024,1654.0,2511.25,7960.0,9785.0,1741.0,234293.956
2403202,Doutor Severiano - RN,2024,102.0,3175.67,477.0,557.0,104.0,18658.593
2403251,Parnamirim - RN,2024,10058.0,2452.42,52323.0,63485.0,10479.0,1644178.895
2403301,Encanto - RN,2024,83.0,2081.63,511.0,577.0,84.0,13731.39
2403400,Equador - RN,2024,177.0,2307.27,705.0,857.0,187.0,21432.847
2403509,Espírito Santo - RN,2024,275.0,1813.7,1794.0,2038.0,281.0,37302.511
2403608,Extremoz - RN,2024,1190.0,2777.24,4369.0,5690.0,1701.0,149545.745
2403707,Felipe Guerra - RN,2024,168.0,2755.09,560.0,706.0,170.0,19987.58
2403756,Fernando Pedroza - RN,2024,105.0,2889.98,183.0,286.0,105.0,11415.956
2403806,Florânia - RN,2024,238.0,2467.13,878.0,1120.0,249.0,28123.624
2403905,Francisco Dantas - RN,2024,66.0,2179.72,339.0,374.0,68.0,9370.534
2404002,Frutuoso Gomes - RN,2024,105.0,2108.87,354.0,452.0,108.0,9726.939
2404101,Galinhos - RN,2024,79.0,2396.63,1104.0,1181.0,80.0,32596.846
2404200,Goianinha - RN,2024,720.0,2632.25,3855.0,4549.0,740.0,141316.485
2404309,Governador Dix-Sept Rosado - RN,2024,246.0,2726.85,1394.0,1624.0,252.0,48103.219
2404408,Grossos - RN,2024,288.0,1564.8,1107.0,1390.0,296.0,38132.409
2404507,Guamaré - RN,2024,475.0,5086.38,2423.0,2826.0,492.0,253520.479
2404606,Ielmo Marinho - RN,2024,119.0,2603.04,617.0,705.0,123.0,39226.459
2404705,Ipanguaçu - RN,2024,369.0,2238.36,1563.0,1904.0,376.0,46761.365
2404804,Ipueira - RN,2024,55.0,2811.93,289.0,328.0,55.0,10472.313
2404853,Itajá - RN,2024,233.0,1993.47,1244.0,1487.0,237.0,35260.691
2404903,Itaú - RN,2024,145.0,2471.09,441.0,568.0,149.0,15869.999
2405009,Jaçanã - RN,2024,158.0,2437.39,524.0,655.0,160.0,16275.544
2405108,Jandaíra - RN,2024,154.0,2427.25,993.0,1110.0,155.0,35503.645
2405207,Janduís - RN,2024,145.0,2975.66,352.0,456.0,147.0,14701.285
2405306,Januário Cicco - RN,2024,120.0,2533.22,497.0,582.0,124.0,20089.106
2405405,Japi - RN,2024,65.0,2724.44,385.0,419.0,65.0,14256.672
2405504,Jardim de Angicos - RN,2024,62.0,2318.88,222.0,258.0,64.0,11631.941
2405603,Jardim de Piranhas - RN,2024,333.0,2494.93,1529.0,1853.0,351.0,51843.272
2405702,Jardim do Seridó - RN,2024,433.0,2188.63,1586.0,2048.0,462.0,48617.463
2405801,João Câmara - RN,2024,1049.0,2926.31,3696.0,4713.0,1089.0,169101.229
2405900,João Dias - RN,2024,45.0,1316.64,344.0,366.0,45.0,5955.809
2406007,José da Penha - RN,2024,104.0,2301.95,385.0,463.0,108.0,13130.64
2406106,Jucurutu - RN,2024,420.0,2265.39,2408.0,2826.0,450.0,76217.833
2406155,Jundiá - RN,2024,71.0,2982.89,200.0,238.0,73.0,8650.486
2406205,Lagoa d'Anta - RN,2024,105.0,2480.34,310.0,398.0,108.0,16538.177
2406304,Lagoa de Pedras - RN,2024,92.0,2231.3,242.0,305.0,93.0,18768.93
2406403,Lagoa de Velhos - RN,2024,72.0,2881.58,288.0,333.0,73.0,10486.319
2406502,Lagoa Nova - RN,2024,440.0,2603.44,1493.0,2003.0,459.0,56276.91
2406601,Lagoa Salgada - RN,2024,162.0,2035.14,768.0,896.0,166.0,29299.366
2406700,Lajes - RN,2024,337.0,3067.42,1191.0,1507.0,344.0,62244.053
2406809,Lajes Pintadas - RN,2024,113.0,2406.56,409.0,482.0,117.0,14567.059
2406908,Lucrécia - RN,2024,165.0,2539.3,324.0,472.0,168.0,11928.802
2407005,Luís Gomes - RN,2024,145.0,2385.9,476.0,608.0,148.0,14733.582
2407104,Macaíba - RN,2024,1886.0,2670.04,12208.0,14258.0,2286.0,445145.476
2407203,Macau - RN,2024,836.0,3408.4,4327.0,5173.0,870.0,194875.792
2407252,Major Sales - RN,2024,99.0,3653.31,251.0,327.0,101.0,11910.287
2407302,Marcelino Vieira - RN,2024,134.0,2600.95,440.0,559.0,137.0,14520.377
2407401,Martins - RN,2024,257.0,2084.05,893.0,1161.0,265.0,29857.41
2407500,Maxaranguape - RN,2024,229.0,2343.6,710.0,934.0,230.0,30291.901
2407609,Messias Targino - RN,2024,125.0,1874.89,504.0,606.0,127.0,13580.226
2407708,Montanhas - RN,2024,155.0,2607.35,853.0,968.0,158.0,29700.937
2407807,Monte Alegre - RN,2024,374.0,2703.17,1754.0,2136.0,389.0,63311.376
2407906,Monte das Gameleiras - RN,2024,76.0,2652.17,339.0,394.0,76.0,13715.761
2408003,Mossoró - RN,2024,12753.0,2831.7,81997.0,97192.0,13622.0,2881310.505
2408102,Natal - RN,2024,43817.0,3963.97,310411.0,367921.0,46732.0,15722451.044
2408201,Nísia Floresta - RN,2024,712.0,2451.76,2533.0,3296.0,743.0,105420.12
2408300,Nova Cruz - RN,2024,707.0,2750.57,2743.0,3421.0,796.0,94364.314
2408409,Olho d'Água do Borges - RN,2024,127.0,2001.19,444.0,543.0,129.0,13557.963
2408508,Ouro Branco - RN,2024,125.0,2386.7,515.0,619.0,128.0,15869.115
2408607,Paraná - RN,2024,66.0,3673.61,176.0,228.0,68.0,8666.923
2408706,Paraú - RN,2024,81.0,3138.99,236.0,288.0,82.0,10045.034
2408805,Parazinho - RN,2024,133.0,3730.54,399.0,495.0,137.0,18189.29
2408904,Parelhas - RN,2024,872.0,2235.85,3326.0,4251.0,933.0,104873.524
2408953,Rio do Fogo - RN,2024,209.0,1790.63,619.0,817.0,210.0,29703.396
2409100,Passa e Fica - RN,2024,253.0,1919.1,1416.0,1653.0,261.0,31452.364
2409209,Passagem - RN,2024,88.0,2306.38,243.0,314.0,90.0,9785.548
2409308,Patu - RN,2024,300.0,2052.05,1098.0,1368.0,310.0,28485.12
2409332,Santa Maria - RN,2024,112.0,2798.24,388.0,463.0,113.0,15394.803
2409407,Pau dos Ferros - RN,2024,1402.0,2347.29,4945.0,6498.0,1458.0,156621.817
2409506,Pedra Grande - RN,2024,101.0,3322.15,349.0,438.0,101.0,24749.687
2409605,Pedra Preta - RN,2024,66.0,2736.7,231.0,263.0,66.0,8933.757
2409704,Pedro Avelino - RN,2024,190.0,2526.0,505.0,670.0,193.0,24033.76
2409803,Pedro Velho - RN,2024,232.0,3057.31,833.0,1029.0,237.0,38641.329
2409902,Pendências - RN,2024,274.0,2338.18,1912.0,2177.0,281.0,70779.009
2410009,Pilões - RN,2024,75.0,3588.48,194.0,252.0,75.0,9137.376
2410108,Poço Branco - RN,2024,148.0,2852.35,549.0,673.0,152.0,37089.822
2410207,Portalegre - RN,2024,175.0,2815.02,661.0,833.0,177.0,22532.084
2410256,Porto do Mangue - RN,2024,124.0,2472.28,913.0,1015.0,127.0,33816.026
2410306,Serra Caiada - RN,2024,161.0,2392.62,968.0,1099.0,166.0,34338.591
2410405,Pureza - RN,2024,134.0,1979.24,926.0,1055.0,135.0,25834.538
2410504,Rafael Fernandes - RN,2024,136.0,2649.77,230.0,365.0,138.0,7922.124
2410603,Rafael Godeiro - RN,2024,75.0,3038.25,304.0,364.0,77.0,11646.142
2410702,Riacho da Cruz - RN,2024,86.0,2563.16,271.0,348.0,87.0,9276.241
2410801,Riacho de Santana - RN,2024,59.0,2376.35,333.0,389.0,61.0,10137.074
2410900,Riachuelo - RN,2024,131.0,2792.48,713.0,817.0,133.0,25880.219
2411007,Rodolfo Fernandes - RN,2024,97.0,2114.7,425.0,503.0,99.0,11790.651
2411056,Tibau - RN,2024,764.0,2365.43,739.0,1431.0,772.0,31405.525
2411106,Ruy Barbosa - RN,2024,60.0,2976.61,336.0,362.0,60.0,12995.662
2411205,Santa Cruz - RN,2024,1087.0,2305.47,3519.0,4643.0,1143.0,129485.555
2411403,Santana do Matos - RN,2024,375.0,2542.18,1014.0,1407.0,387.0,33546.67
2411429,Santana do Seridó - RN,2024,93.0,2079.47,462.0,553.0,95.0,12970.766
2411502,Santo Antônio - RN,2024,511.0,2682.29,1608.0,2104.0,540.0,56628.108
2411601,São Bento do Norte - RN,2024,118.0,2383.81,961.0,1069.0,119.0,29692.273
2411700,São Bento do Trairí - RN,2024,70.0,2539.81,354.0,397.0,70.0,16382.998
2411809,São Fernando - RN,2024,97.0,2375.57,521.0,599.0,98.0,15943.675
2411908,São Francisco do Oeste - RN,2024,95.0,2379.42,517.0,589.0,97.0,16209.512
2412005,São Gonçalo do Amarante - RN,2024,2232.0,2408.53,15602.0,17939.0,2404.0,487748.819
2412104,São João do Sabugi - RN,2024,148.0,2758.92,386.0,517.0,163.0,12955.884
2412203,São José de Mipibu - RN,2024,1204.0,2403.04,8676.0,9918.0,1298.0,276303.147
2412302,São José do Campestre - RN,2024,224.0,2306.53,474.0,678.0,227.0,39382.4
2412401,São José do Seridó - RN,2024,153.0,1907.59,1070.0,1237.0,170.0,26838.654
2412500,São Miguel - RN,2024,613.0,3129.85,1428.0,2050.0,632.0,61334.002
2412559,São Miguel do Gostoso - RN,2024,491.0,2305.69,2016.0,2610.0,502.0,58673.264
2412609,São Paulo do Potengi - RN,2024,393.0,2222.71,1620.0,2007.0,413.0,52578.063
2412708,São Pedro - RN,2024,72.0,2490.17,338.0,393.0,76.0,13914.865
2412807,São Rafael - RN,2024,144.0,2836.53,333.0,451.0,144.0,17903.154
2412906,São Tomé - RN,2024,254.0,3051.13,726.0,945.0,257.0,29203.168
2413003,São Vicente - RN,2024,165.0,2131.8,558.0,689.0,166.0,17546.491
2413102,Senador Elói de Souza - RN,2024,122.0,3294.13,363.0,456.0,122.0,19510.905
2413201,Senador Georgino Avelino - RN,2024,71.0,2868.39,340.0,395.0,73.0,12913.227
2413300,Serra de São Bento - RN,2024,148.0,2306.28,384.0,501.0,148.0,13844.906
2413359,Serra do Mel - RN,2024,365.0,3102.48,1324.0,1760.0,372.0,52468.666
2413409,Serra Negra do Norte - RN,2024,243.0,1943.22,1222.0,1438.0,249.0,32618.88
2413508,Serrinha - RN,2024,120.0,2534.55,226.0,310.0,123.0,18024.804
2413557,Serrinha dos Pintos - RN,2024,119.0,2407.09,407.0,513.0,120.0,12107.893
2413607,Severiano Melo - RN,2024,141.0,2333.36,510.0,631.0,145.0,16033.198
2413706,Sítio Novo - RN,2024,81.0,3401.45,258.0,310.0,82.0,13767.971
2413805,Taboleiro Grande - RN,2024,68.0,2552.03,330.0,393.0,68.0,10589.564
2413904,Taipu - RN,2024,115.0,2259.22,918.0,1019.0,118.0,29268.264
2414001,Tangará - RN,2024,320.0,2962.25,1148.0,1449.0,324.0,41734.831
2414100,Tenente Ananias - RN,2024,233.0,2251.34,547.0,774.0,239.0,16370.406
2414159,Tenente Laurentino Cruz - RN,2024,177.0,2738.79,466.0,617.0,183.0,19751.832
2414209,Tibau do Sul - RN,2024,1143.0,2155.02,3967.0,5455.0,1189.0,126641.067
2414308,Timbaúba dos Batistas - RN,2024,71.0,2294.07,167.0,219.0,71.0,7477.193
2414407,Touros - RN,2024,751.0,2600.48,2633.0,3436.0,769.0,103780.32
2414456,Triunfo Potiguar - RN,2024,89.0,2162.4,374.0,451.0,93.0,11141.316
2414506,Umarizal - RN,2024,352.0,3278.9,682.0,1024.0,366.0,28213.52
2414605,Upanema - RN,2024,284.0,2758.66,1356.0,1647.0,290.0,44422.986
2414704,Várzea - RN,2024,90.0,2307.14,497.0,565.0,91.0,14690.16
2414753,Venha-Ver - RN,2024,60.0,2781.18,256.0,293.0,61.0,9303.122
2414803,Vera Cruz - RN,2024,242.0,2869.65,739.0,969.0,253.0,33044.379
2414902,Viçosa - RN,2024,55.0,2474.02,129.0,161.0,56.0,6413.471
2415008,Vila Flor - RN,2024,74.0,2037.62,381.0,428.0,75.0,10461.589
2500106,Água Branca - PB,2024,159.0,2409.09,791.0,925.0,164.0,24303.531
2500205,Aguiar - PB,2024,110.0,3158.28,489.0,566.0,112.0,18761.702
2500304,Alagoa Grande - PB,2024,421.0,2447.12,2369.0,2786.0,441.0,75301.344
2500403,Alagoa Nova - PB,2024,269.0,2529.65,1708.0,1955.0,274.0,55832.639
2500502,Alagoinha - PB,2024,197.0,2414.22,1146.0,1324.0,204.0,35443.934
2500536,Alcantil - PB,2024,88.0,2211.34,543.0,606.0,89.0,15317.786
2500577,Algodão de Jandaíra - PB,2024,47.0,2252.63,340.0,368.0,47.0,11137.351
2500601,Alhandra - PB,2024,502.0,2672.96,5709.0,6159.0,657.0,196959.936
2500700,São João do Rio do Peixe - PB,2024,411.0,2208.36,2169.0,2615.0,416.0,65562.82
2500734,Amparo - PB,2024,66.0,2218.73,360.0,393.0,66.0,10178.598
2500775,Aparecida - PB,2024,155.0,2335.79,605.0,753.0,156.0,21750.65
2500809,Araçagi - PB,2024,214.0,2530.53,1291.0,1475.0,215.0,41676.094
2500908,Arara - PB,2024,198.0,2468.46,823.0,1007.0,207.0,26971.038
2501005,Araruna - PB,2024,287.0,2749.69,1452.0,1718.0,309.0,50532.566
2501104,Areia - PB,2024,473.0,2778.79,2052.0,2492.0,490.0,71046.011
2501153,Areia de Baraúnas - PB,2024,45.0,2333.77,298.0,322.0,45.0,8736.411
2501203,Areial - PB,2024,131.0,2365.19,695.0,803.0,132.0,20125.79
2501302,Aroeiras - PB,2024,211.0,2299.86,1514.0,1710.0,219.0,47396.785
2501351,Assunção - PB,2024,88.0,2678.96,426.0,497.0,94.0,14931.148
2501401,Baía da Traição - PB,2024,158.0,1983.07,948.0,1071.0,170.0,22986.086
2501500,Bananeiras - PB,2024,450.0,2457.22,1975.0,2442.0,461.0,68610.216
2501534,Baraúna - PB,2024,112.0,2650.53,421.0,512.0,113.0,13645.624
2501575,Barra de Santana - PB,2024,75.0,3077.68,614.0,672.0,76.0,24041.539
2501609,Barra de Santa Rosa - PB,2024,244.0,3142.79,1011.0,1217.0,260.0,39050.047
2501708,Barra de São Miguel - PB,2024,88.0,2483.57,571.0,651.0,88.0,17720.056
2501807,Bayeux - PB,2024,1717.0,2320.24,12899.0,14634.0,1806.0,378701.993
2501906,Belém - PB,2024,330.0,2137.94,1774.0,2062.0,343.0,52049.168
2502003,Belém do Brejo do Cruz - PB,2024,129.0,2891.98,626.0,723.0,137.0,22669.099
2502052,Bernardino Batista - PB,2024,70.0,2356.49,446.0,491.0,70.0,13722.694
2502102,Boa Ventura - PB,2024,114.0,2260.45,525.0,610.0,115.0,14981.477
2502151,Boa Vista - PB,2024,143.0,2695.98,1343.0,1492.0,145.0,45274.994
2502201,Bom Jesus - PB,2024,73.0,2473.76,207.0,311.0,73.0,10231.999
2502300,Bom Sucesso - PB,2024,103.0,2337.53,471.0,550.0,104.0,14584.033
2502409,Bonito de Santa Fé - PB,2024,195.0,2732.56,446.0,605.0,198.0,21641.866
2502508,Boqueirão - PB,2024,375.0,2468.72,1626.0,2017.0,385.0,50387.249
